CLTC Drive Cycle																																		
BPM																																		
Universal_Format																																		
Duty_Cycle_Definition=0																																		
Duty_Cycle_Input_Type=1																																		
Duty_Cycle_Drive_Type=0																																		
Duty_Cycle_DC_Bus_Voltage_Definition=0																																		
Duty_Cycle_Data=																																		
Period	Elapsed Time	Time	Points	Torque [Start]	Torque [End]	Current [Start]	Current [End]	Armature Copper DC	Armature Copper AC	Aux Armature Copper	Field Copper	Stator Back Iron	Stator Tooth	Magnet	Rotor Back Iron	Embedded Magnet Pole	Rotor Tooth	Stray Load Stator Iron	Stray Load Rotor Iron	Stray Load Armature Copper	Stray Load Field Copper	Friction Front Bearing	Friction Rear Bearing	Brush Friction	Brush Electrical	Windage	Windage Exterior Fan	Encoder	Speed [Start]	Speed [End]	Fault	Ambient Temp [End]	Altitude [End]	DC Bus Voltage
188	188	1	1	-13.99125	-13.806875	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11892.4375	12098.375	0	0	0	0
189	189	1	1	-13.806875	-13.6125	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12098.375	12293.0625	0	0	0	0
190	190	1	1	-13.6125	-13.27575758	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12293.0625	12477.03125	0	0	0	0
191	191	1	1	-13.27575758	-13.12967742	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12477.03125	12656.30303	0	0	0	0
192	192	1	1	-13.12967742	-12.968125	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12656.30303	12824.45161	0	0	0	0
193	193	1	1	-12.968125	-12.65939394	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12824.45161	12984.09375	0	0	0	0
194	194	1	1	-12.65939394	-12.541875	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12984.09375	13137.63636	0	0	0	0
195	195	1	1	-12.541875	-9.39	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13137.63636	13281.78125	0	0	0	0
196	196	1	1	-9.39	-7.21125	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13281.78125	13418.15625	0	0	0	0
197	197	1	1	-7.21125	-6.82	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13418.15625	13422.375	0	0	0	0
198	198	1	1	-6.82	-6.941875	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13422.375	13388.84375	0	0	0	0
199	199	1	1	-6.941875	-6.87	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13388.84375	13386.15625	0	0	0	0
200	200	1	1	-6.87	-6.82	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13386.15625	13386.5625	0	0	0	0
201	201	1	1	-6.82	-6.940625	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13386.5625	13386.78125	0	0	0	0
202	202	1	1	-6.940625	-6.87032258	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13386.78125	13386.0625	0	0	0	0
203	203	1	1	-6.87032258	-6.82	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13386.0625	13386.51613	0	0	0	0
204	204	1	1	-6.82	-6.941212122	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13386.51613	13386.28125	0	0	0	0
205	205	1	1	-6.941212122	-6.87125	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13386.28125	13386	0	0	0	0
206	206	1	1	-6.87125	-6.82	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13386	13386.59375	0	0	0	0
207	207	1	1	-6.82	-4.288125	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13386.59375	13386.39394	0	0	0	0
208	208	1	1	-4.288125	-6.16625	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13386.39394	13346.1875	0	0	0	0
209	209	1	1	-6.16625	-7.601875	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13346.1875	12993.40625	0	0	0	0
210	210	1	1	-7.601875	-7.761875	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12993.40625	12425.03125	0	0	0	0
211	211	1	1	-7.761875	-7.711875	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12425.03125	11819.84375	0	0	0	0
212	212	1	1	-7.711875	-7.68125	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11819.84375	11226.59375	0	0	0	0
213	213	1	1	-7.68125	-7.82	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11226.59375	10646.59375	0	0	0	0
214	214	1	1	-7.82	-7.76969697	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10646.59375	10068.34375	0	0	0	0
215	215	1	1	-7.76969697	-7.72	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10068.34375	9500.787879	0	0	0	0
216	216	1	1	-7.72	-7.613125	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9500.787879	8945.03125	0	0	0	0
217	217	1	1	-7.613125	-7.701875	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8945.03125	8405.6875	0	0	0	0
218	218	1	1	-7.701875	-7.793125	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8405.6875	7860.5	0	0	0	0
219	219	1	1	-7.793125	-7.645	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7860.5	7329.59375	0	0	0	0
220	220	1	1	-7.645	-2.26375	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7329.59375	6801.625	0	0	0	0
221	221	1	1	-2.26375	-10.765	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6801.625	6394.46875	0	0	0	0
222	222	1	1	-10.765	-26.650625	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6394.46875	6288.71875	0	0	0	0
223	223	1	1	-26.650625	-35.730625	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6288.71875	6626.84375	0	0	0	0
224	224	1	1	-35.730625	-29.56666666	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6626.84375	7304.125	0	0	0	0
225	225	1	1	-29.56666666	-15.24	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7304.125	7705.242424	0	0	0	0
226	226	1	1	-15.24	-6.983870968	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7705.242424	7593.0625	0	0	0	0
227	227	1	1	-6.983870968	-6.94	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7593.0625	7062	0	0	0	0
228	228	1	1	-6.94	-7.30125	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7062	6233.5	0	0	0	0
229	229	1	1	-7.30125	-6.313939394	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6233.5	5322.40625	0	0	0	0
230	230	1	1	-6.313939394	-4.975	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5322.40625	4435.151515	0	0	0	0
231	231	1	1	-4.975	-3.238125	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4435.151515	3574.1875	0	0	0	0
232	232	1	1	-3.238125	-1.027741935	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3574.1875	2774.28125	0	0	0	0
233	233	1	1	-1.027741935	-0.120606061	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2774.28125	2018.516129	0	0	0	0
234	234	1	1	-0.120606061	0	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2018.516129	1298.272727	0	0	0	0
235	235	1	1	0	-4.529375	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1298.272727	598.25	0	0	0	0
236	236	1	1	-4.529375	-7.2325	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	598.25	143.1875	0	0	0	0
237	237	1	1	-7.2325	-8.474545454	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	143.1875	120.15625	0	0	0	0
238	238	1	1	-8.474545454	-8.81125	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120.15625	290.9090909	0	0	0	0
239	239	1	1	-8.81125	-8.739375	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	290.9090909	484.53125	0	0	0	0
240	240	1	1	-8.739375	-8.639375	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	484.53125	678.6875	0	0	0	0
241	241	1	1	-8.639375	-8.42375	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	678.6875	868.03125	0	0	0	0
242	242	1	1	-8.42375	-8.441290322	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	868.03125	1055.53125	0	0	0	0
243	243	1	1	-8.441290322	-8.48	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1055.53125	1237.903226	0	0	0	0
244	244	1	1	-8.48	-8.322580646	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1237.903226	1418.848485	0	0	0	0
245	245	1	1	-8.322580646	-8.31030303	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1418.848485	1602	0	0	0	0
246	246	1	1	-8.31030303	-8.265454546	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1602	1778.939394	0	0	0	0
247	247	1	1	-8.265454546	-8.06516129	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1778.939394	1958.393939	0	0	0	0
248	248	1	1	-8.06516129	-8.046666666	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1958.393939	2131.129032	0	0	0	0
249	249	1	1	-8.046666666	-7.67625	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2131.129032	2301.363636	0	0	0	0
250	250	1	1	-7.67625	-2.953125	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2301.363636	2468.25	0	0	0	0
251	251	1	1	-2.953125	-1.27625	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2468.25	2564.59375	0	0	0	0
252	252	1	1	-1.27625	-1.175757576	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2564.59375	2569.84375	0	0	0	0
253	253	1	1	-1.175757576	-1.12	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2569.84375	2567	0	0	0	0
254	254	1	1	-1.12	-1.246666667	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2567	2566.375	0	0	0	0
255	255	1	1	-1.246666667	-1.174375	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2566.375	2566	0	0	0	0
256	256	1	1	-1.174375	-1.12	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2566	2566.3125	0	0	0	0
257	257	1	1	-1.12	-11.46580645	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2566.3125	2566.193548	0	0	0	0
258	258	1	1	-11.46580645	-24.935625	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2566.193548	2240.870968	0	0	0	0
259	259	1	1	-24.935625	-28.98	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2240.870968	1962.375	0	0	0	0
260	260	1	1	-28.98	-18.305	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1962.375	1926.34375	0	0	0	0
261	261	1	1	-18.305	-4.730625	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1926.34375	2230.40625	0	0	0	0
262	262	1	1	-4.730625	-1.2375	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2230.40625	2515.03125	0	0	0	0
263	263	1	1	-1.2375	-1.171875	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2515.03125	2551.5625	0	0	0	0
264	264	1	1	-1.171875	-1.12	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2551.5625	2545.5	0	0	0	0
265	265	1	1	-1.12	-1.240606061	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2545.5	2544.322581	0	0	0	0
266	266	1	1	-1.240606061	-1.17125	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2544.322581	2544	0	0	0	0
267	267	1	1	-1.17125	-1.775625	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2544	2544.1875	0	0	0	0
268	268	1	1	-1.775625	-1.331875	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2544.1875	2360.0625	0	0	0	0
269	269	1	1	-1.331875	-0.384375	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2360.0625	2037.9375	0	0	0	0
270	270	1	1	-0.384375	-0.043125	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2037.9375	1719.09375	0	0	0	0
271	271	1	1	-0.043125	0	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1719.09375	1413.5	0	0	0	0
272	272	1	1	0	-0.124375	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1413.5	1113.272727	0	0	0	0
273	273	1	1	-0.124375	-0.055	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1113.272727	817.46875	0	0	0	0
274	274	1	1	-0.055	0	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	817.46875	529.6875	0	0	0	0
275	275	1	1	0	-6.65125	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	529.6875	228.46875	0	0	0	0
276	276	1	1	-6.65125	-20.576875	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	228.46875	60.15625	0	0	0	0
277	277	1	1	-20.576875	-34.10125	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60.15625	272.15625	0	0	0	0
278	278	1	1	-34.10125	-38.4025	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	272.15625	890.5	0	0	0	0
279	279	1	1	-38.4025	-38.465	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	890.5	1752.84375	0	0	0	0
280	280	1	1	-38.465	-38.0125	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1752.84375	2673.15625	0	0	0	0
281	281	1	1	-38.0125	-37.505	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2673.15625	3569.875	0	0	0	0
282	282	1	1	-37.505	-37.81939394	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3569.875	4443.6875	0	0	0	0
283	283	1	1	-37.81939394	-27.274375	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4443.6875	5311.727273	0	0	0	0
284	284	1	1	-27.274375	-11.67032258	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5311.727273	5954.34375	0	0	0	0
285	285	1	1	-11.67032258	-7.41090909	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5954.34375	6160.516129	0	0	0	0
286	286	1	1	-7.41090909	-7.423125	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6160.516129	5943.606061	0	0	0	0
287	287	1	1	-7.423125	-7.14625	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5943.606061	5495.5625	0	0	0	0
288	288	1	1	-7.14625	-6.488484848	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5495.5625	4995.03125	0	0	0	0
289	289	1	1	-6.488484848	-5.884375	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4995.03125	4508.757576	0	0	0	0
290	290	1	1	-5.884375	-5.1375	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4508.757576	4040.0625	0	0	0	0
291	291	1	1	-5.1375	-2.229032258	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4040.0625	3591.03125	0	0	0	0
292	292	1	1	-2.229032258	-1.133333333	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3591.03125	3250.83871	0	0	0	0
293	293	1	1	-1.133333333	-4.6375	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3250.83871	3129.545455	0	0	0	0
294	294	1	1	-4.6375	-17.228125	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3129.545455	3127.59375	0	0	0	0
295	295	1	1	-17.228125	-33.275	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3127.59375	3300.40625	0	0	0	0
296	296	1	1	-33.275	-36.40125	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3300.40625	3826.78125	0	0	0	0
297	297	1	1	-36.40125	-24.1339394	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3826.78125	4694.5	0	0	0	0
298	298	1	1	-24.1339394	-8.66375	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4694.5	5489.575758	0	0	0	0
299	299	1	1	-8.66375	-2.70516129	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5489.575758	5900.21875	0	0	0	0
300	300	1	1	-2.70516129	-5.713939394	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5900.21875	5974.451613	0	0	0	0
301	301	1	1	-5.713939394	-7.267096774	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5974.451613	5691.69697	0	0	0	0
302	302	1	1	-7.267096774	-6.86625	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5691.69697	5221.903226	0	0	0	0
303	303	1	1	-6.86625	-6.1625	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5221.903226	4733.875	0	0	0	0
304	304	1	1	-6.1625	-5.46875	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4733.875	4259.53125	0	0	0	0
305	305	1	1	-5.46875	-4.715	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4259.53125	3804.40625	0	0	0	0
306	306	1	1	-4.715	-8.06375	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3804.40625	3368.59375	0	0	0	0
307	307	1	1	-8.06375	-20.4275	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3368.59375	3177.59375	0	0	0	0
308	308	1	1	-20.4275	-36.448125	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3177.59375	3381.6875	0	0	0	0
309	309	1	1	-36.448125	-43.771875	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3381.6875	3988.90625	0	0	0	0
310	310	1	1	-43.771875	-37.08625	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3988.90625	4945.9375	0	0	0	0
311	311	1	1	-37.08625	-22.575625	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4945.9375	5951.1875	0	0	0	0
312	312	1	1	-22.575625	-6.597419354	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5951.1875	6693.8125	0	0	0	0
313	313	1	1	-6.597419354	-2.615151516	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6693.8125	7043.483871	0	0	0	0
314	314	1	1	-2.615151516	-2.804375	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7043.483871	7088.060606	0	0	0	0
315	315	1	1	-2.804375	-2.74	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7088.060606	7076.09375	0	0	0	0
316	316	1	1	-2.74	-2.7	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7076.09375	7075.40625	0	0	0	0
317	317	1	1	-2.7	-5.32	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7075.40625	7075.34375	0	0	0	0
318	318	1	1	-5.32	-7.31375	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7075.34375	6885.875	0	0	0	0
319	319	1	1	-7.31375	-7.47375	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6885.875	6369.46875	0	0	0	0
320	320	1	1	-7.47375	-7.163870968	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6369.46875	5721.625	0	0	0	0
321	321	1	1	-7.163870968	-6.510625	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5721.625	5092.064516	0	0	0	0
322	322	1	1	-6.510625	-5.488125	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5092.064516	4471.8125	0	0	0	0
323	323	1	1	-5.488125	-3.025625	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4471.8125	3872.53125	0	0	0	0
324	324	1	1	-3.025625	-1.523870968	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3872.53125	3344.59375	0	0	0	0
325	325	1	1	-1.523870968	-2.555	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3344.59375	3131.870968	0	0	0	0
326	326	1	1	-2.555	-14.126875	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3131.870968	3120.6875	0	0	0	0
327	327	1	1	-14.126875	-30.03	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3120.6875	3236.125	0	0	0	0
328	328	1	1	-30.03	-28.97032258	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3236.125	3695.375	0	0	0	0
329	329	1	1	-28.97032258	-15.068125	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3695.375	4431.935484	0	0	0	0
330	330	1	1	-15.068125	-4.495	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4431.935484	5018.4375	0	0	0	0
331	331	1	1	-4.495	-1.97030303	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5018.4375	5209.34375	0	0	0	0
332	332	1	1	-1.97030303	-1.9	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5209.34375	5215.151515	0	0	0	0
333	333	1	1	-1.9	-2.019375	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5215.151515	5209.16129	0	0	0	0
334	334	1	1	-2.019375	-1.950967742	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5209.16129	5208.25	0	0	0	0
335	335	1	1	-1.950967742	-1.9	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5208.25	5208.354839	0	0	0	0
336	336	1	1	-1.9	-2.019354838	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5208.354839	5208.612903	0	0	0	0
337	337	1	1	-2.019354838	-6.098709678	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5208.612903	5208.096774	0	0	0	0
338	338	1	1	-6.098709678	-18.99870968	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5208.096774	5214.806452	0	0	0	0
339	339	1	1	-18.99870968	-34.8825	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5214.806452	5403.741935	0	0	0	0
340	340	1	1	-34.8825	-37.124375	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5403.741935	5950.46875	0	0	0	0
341	341	1	1	-37.124375	-27.37032258	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5950.46875	6815.75	0	0	0	0
342	342	1	1	-27.37032258	-12.501875	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6815.75	7632.741935	0	0	0	0
343	343	1	1	-12.501875	-4.907096774	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7632.741935	8105	0	0	0	0
344	344	1	1	-4.907096774	-6.443225806	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8105	8094.612903	0	0	0	0
345	345	1	1	-6.443225806	-7.625625	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8094.612903	7605.322581	0	0	0	0
346	346	1	1	-7.625625	-7.636774194	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7605.322581	6943.21875	0	0	0	0
