ECE Drive Cycle																																		
BPM																																		
Universal_Format																																		
Duty_Cycle_Definition=0																																		
Duty_Cycle_Input_Type=1																																		
Duty_Cycle_Drive_Type=0																																		
Duty_Cycle_DC_Bus_Voltage_Definition=0																																		
Duty_Cycle_Data=																																		
Period	Elapsed Time	Time	Points	Torque [Start]	Torque [End]	Current [Start]	Current [End]	Armature Copper DC	Armature Copper AC	Aux Armature Copper	Field Copper	Stator Back Iron	Stator Tooth	Magnet	Rotor Back Iron	Embedded Magnet Pole	Rotor Tooth	Stray Load Stator Iron	Stray Load Rotor Iron	Stray Load Armature Copper	Stray Load Field Copper	Friction Front Bearing	Friction Rear Bearing	Brush Friction	Brush Electrical	Windage	Windage Exterior Fan	Encoder	Speed [Start]	Speed [End]	Fault	Ambient Temp [End]	Altitude [End]	DC Bus Voltage
6120	6120	1	1	-0.615789474	-0.273684211	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	756.4	737.3684211	0	0	0	0
6121	6121	1	1	-0.273684211	0	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	737.3684211	720.1052632	0	0	0	0
6122	6122	1	1	0	-0.626315789	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	720.1052632	701.6842105	0	0	0	0
6123	6123	1	1	-0.626315789	-0.278947368	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	701.6842105	682.5263158	0	0	0	0
6124	6124	1	1	-0.278947368	0	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	682.5263158	664.5789474	0	0	0	0
6125	6125	1	1	0	-0.63	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	664.5789474	646.6315789	0	0	0	0
6126	6126	1	1	-0.63	-0.278947368	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	646.6315789	627.6	0	0	0	0
6127	6127	1	1	-0.278947368	0	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	627.6	610.4736842	0	0	0	0
6128	6128	1	1	0	-0.621052632	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	610.4736842	592.4210526	0	0	0	0
6129	6129	1	1	-0.621052632	-0.268421053	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	592.4210526	574.1578947	0	0	0	0
6130	6130	1	1	-0.268421053	0	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	574.1578947	556.6842105	0	0	0	0
6131	6131	1	1	0	-0.625	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	556.6842105	538.8947368	0	0	0	0
6132	6132	1	1	-0.625	-0.294444444	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	538.8947368	519.95	0	0	0	0
6133	6133	1	1	-0.294444444	0	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	519.95	502.7777778	0	0	0	0
6134	6134	1	1	0	-0.626315789	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	502.7777778	484.35	0	0	0	0
6135	6135	1	1	-0.626315789	-0.268421053	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	484.35	466.1578947	0	0	0	0
6136	6136	1	1	-0.268421053	0	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	466.1578947	449	0	0	0	0
6137	6137	1	1	0	-0.621052632	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	449	431.2105263	0	0	0	0
6138	6138	1	1	-0.621052632	-0.278947368	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	431.2105263	413.0526316	0	0	0	0
6139	6139	1	1	-0.278947368	0	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	413.0526316	396.6842105	0	0	0	0
6140	6140	1	1	0	-0.631578947	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	396.6842105	378.4210526	0	0	0	0
6141	6141	1	1	-0.631578947	-0.284210526	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378.4210526	360.1578947	0	0	0	0
6142	6142	1	1	-0.284210526	0	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	360.1578947	343.3157895	0	0	0	0
6143	6143	1	1	0	-0.626315789	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	343.3157895	325.8421053	0	0	0	0
6144	6144	1	1	-0.626315789	-0.26	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	325.8421053	307.5263158	0	0	0	0
6145	6145	1	1	-0.26	0	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	307.5263158	290.65	0	0	0	0
6146	6146	1	1	0	-0.626315789	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	290.65	274.1666667	0	0	0	0
6147	6147	1	1	-0.626315789	-0.273684211	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	274.1666667	256.9473684	0	0	0	0
6148	6148	1	1	-0.273684211	0	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	256.9473684	239.5263158	0	0	0	0
6149	6149	1	1	0	-0.611111111	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	239.5263158	221.6	0	0	0	0
6150	6150	1	1	-0.611111111	-0.265	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	221.6	204.8333333	0	0	0	0
6151	6151	1	1	-0.265	0	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	204.8333333	187.95	0	0	0	0
6152	6152	1	1	0	-0.621052632	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	187.95	171.3157895	0	0	0	0
6153	6153	1	1	-0.621052632	-0.26	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	171.3157895	153.0526316	0	0	0	0
6154	6154	1	1	-0.26	0	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153.0526316	136.9	0	0	0	0
6155	6155	1	1	0	-0.621052632	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136.9	118.6842105	0	0	0	0
6156	6156	1	1	-0.621052632	-0.278947368	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118.6842105	102.2631579	0	0	0	0
6157	6157	1	1	-0.278947368	0	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102.2631579	86.78947368	0	0	0	0
6158	6158	1	1	0	-0.631578947	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86.78947368	67.94736842	0	0	0	0
6159	6159	1	1	-0.631578947	-0.268421053	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67.94736842	49.57894737	0	0	0	0
6160	6160	1	1	-0.268421053	0	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49.57894737	32.89473684	0	0	0	0
6161	6161	1	1	0	-17.12105263	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32.89473684	11.52631579	0	0	0	0
6162	6162	1	1	-17.12105263	-66.72105263	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.52631579	2.526315789	0	0	0	0
6163	6163	1	1	-66.72105263	-91.66842105	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.526315789	153.8421053	0	0	0	0
6164	6164	1	1	-91.66842105	-93	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153.8421053	536.4736842	0	0	0	0
6165	6165	1	1	-93	-90.91666667	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	536.4736842	982	0	0	0	0
6166	6166	1	1	-90.91666667	-89.61052632	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	982	1404.444444	0	0	0	0
6167	6167	1	1	-89.61052632	-88.14736842	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1404.444444	1814.368421	0	0	0	0
6168	6168	1	1	-88.14736842	-85.8	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1814.368421	2221	0	0	0	0
6169	6169	1	1	-85.8	-84.31578947	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2221	2615.736842	0	0	0	0
6170	6170	1	1	-84.31578947	-82.76315789	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2615.736842	2997.578947	0	0	0	0
6171	6171	1	1	-82.76315789	-80.49473684	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2997.578947	3370.263158	0	0	0	0
6172	6172	1	1	-80.49473684	-79.96315789	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3370.263158	3733.473684	0	0	0	0
6173	6173	1	1	-79.96315789	-79.86842105	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3733.473684	4091.052632	0	0	0	0
6174	6174	1	1	-79.86842105	-80.63157895	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4091.052632	4440.315789	0	0	0	0
6175	6175	1	1	-80.63157895	-81.08421053	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4440.315789	4784.578947	0	0	0	0
6176	6176	1	1	-81.08421053	-81.83684211	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4784.578947	5129.789474	0	0	0	0
6177	6177	1	1	-81.83684211	-83.35263158	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5129.789474	5479.105263	0	0	0	0
6178	6178	1	1	-83.35263158	-83.98947368	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5479.105263	5825.105263	0	0	0	0
6179	6179	1	1	-83.98947368	-80.09473684	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5825.105263	6169.368421	0	0	0	0
6180	6180	1	1	-80.09473684	-74.19473684	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6169.368421	6512.421053	0	0	0	0
6181	6181	1	1	-74.19473684	-29.52105263	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6512.421053	6834.105263	0	0	0	0
6182	6182	1	1	-29.52105263	-12.87894737	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6834.105263	7050.736842	0	0	0	0
6183	6183	1	1	-12.87894737	-13.24444444	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7050.736842	7088.052632	0	0	0	0
6184	6184	1	1	-13.24444444	-13.5	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7088.052632	7081.444444	0	0	0	0
6185	6185	1	1	-13.5	-12.89473684	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7081.444444	7080.631579	0	0	0	0
6186	6186	1	1	-12.89473684	-13.24736842	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7080.631579	7080.842105	0	0	0	0
6187	6187	1	1	-13.24736842	-13.5	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7080.842105	7080.578947	0	0	0	0
6188	6188	1	1	-13.5	-65.29473684	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7080.578947	7080.526316	0	0	0	0
6189	6189	1	1	-65.29473684	-143.3368421	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7080.526316	6918	0	0	0	0
6190	6190	1	1	-143.3368421	-134.7944444	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6918	6907.210526	0	0	0	0
6191	6191	1	1	-134.7944444	-65.46315789	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6907.210526	7168.666667	0	0	0	0
6192	6192	1	1	-65.46315789	-23.58947368	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7168.666667	7489.315789	0	0	0	0
6193	6193	1	1	-23.58947368	-15.1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7489.315789	7616.789474	0	0	0	0
6194	6194	1	1	-15.1	-14.8	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7616.789474	7615.111111	0	0	0	0
6195	6195	1	1	-14.8	-15.34210526	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7615.111111	7612.315789	0	0	0	0
6196	6196	1	1	-15.34210526	-14.95789474	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7612.315789	7611.421053	0	0	0	0
6197	6197	1	1	-14.95789474	-14.7	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7611.421053	7602	0	0	0	0
6198	6198	1	1	-14.7	-32.16315789	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7602	7595.368421	0	0	0	0
6199	6199	1	1	-32.16315789	-39.06666667	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7595.368421	7370.473684	0	0	0	0
6200	6200	1	1	-39.06666667	-38.51052632	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7370.473684	6928.166667	0	0	0	0
6201	6201	1	1	-38.51052632	-37.55789474	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6928.166667	6403.421053	0	0	0	0
6202	6202	1	1	-37.55789474	-36.8	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6403.421053	5882.789474	0	0	0	0
6203	6203	1	1	-36.8	-35.21578947	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5882.789474	5379.315789	0	0	0	0
6204	6204	1	1	-35.21578947	-31.74210526	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5379.315789	4884.473684	0	0	0	0
6205	6205	1	1	-31.74210526	-28.52631579	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4884.473684	4404.157895	0	0	0	0
6206	6206	1	1	-28.52631579	-24.74736842	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4404.157895	3938.947368	0	0	0	0
6207	6207	1	1	-24.74736842	-19.77894737	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3938.947368	3492.315789	0	0	0	0
6208	6208	1	1	-19.77894737	-15.4	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3492.315789	3072.684211	0	0	0	0
6209	6209	1	1	-15.4	-10.7	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3072.684211	2677.263158	0	0	0	0
6210	6210	1	1	-10.7	-5.05	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2677.263158	2310.578947	0	0	0	0
6211	6211	1	1	-5.05	-1.005263158	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2310.578947	1969.222222	0	0	0	0
6212	6212	1	1	-1.005263158	0	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1969.222222	1651.789474	0	0	0	0
6213	6213	1	1	0	-0.631578947	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1651.789474	1346.368421	0	0	0	0
6214	6214	1	1	-0.631578947	-0.263157895	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1346.368421	1044.578947	0	0	0	0
6215	6215	1	1	-0.263157895	0	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1044.578947	753.8421053	0	0	0	0
6216	6216	1	1	0	-0.631578947	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	753.8421053	459.6842105	0	0	0	0
6217	6217	1	1	-0.631578947	-44.16315789	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	459.6842105	162	0	0	0	0
6218	6218	1	1	-44.16315789	-117.7842105	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	162	55.21052632	0	0	0	0
6219	6219	1	1	-117.7842105	-175.7736842	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55.21052632	347.2105263	0	0	0	0
6220	6220	1	1	-175.7736842	-192.9944444	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	347.2105263	1042.947368	0	0	0	0
6221	6221	1	1	-192.9944444	-190.2473684	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1042.947368	1925.944444	0	0	0	0
6222	6222	1	1	-190.2473684	-131.8052632	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1925.944444	2838.526316	0	0	0	0
6223	6223	1	1	-131.8052632	-51.36315789	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2838.526316	3470.368421	0	0	0	0
6224	6224	1	1	-51.36315789	-24.76315789	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3470.368421	3666.105263	0	0	0	0
6225	6225	1	1	-24.76315789	-20.02631579	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3666.105263	3459	0	0	0	0
6226	6226	1	1	-20.02631579	-15.58947368	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3459	3077.052632	0	0	0	0
6227	6227	1	1	-15.58947368	-10.1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3077.052632	2681.052632	0	0	0	0
6228	6228	1	1	-10.1	-5.263157895	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2681.052632	2308.578947	0	0	0	0
6229	6229	1	1	-5.263157895	-1.142105263	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2308.578947	1963.105263	0	0	0	0
6230	6230	1	1	-1.142105263	-0.611111111	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1963.105263	1645.052632	0	0	0	0
6231	6231	1	1	-0.611111111	-0.268421053	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1645.052632	1343.722222	0	0	0	0
6232	6232	1	1	-0.268421053	0	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1343.722222	1051.105263	0	0	0	0
6233	6233	1	1	0	-2.810526316	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1051.105263	749.5263158	0	0	0	0
6234	6234	1	1	-2.810526316	-4.1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	749.5263158	626.1052632	0	0	0	0
6235	6235	1	1	-4.1	-56.38421053	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	626.1052632	625.2105263	0	0	0	0
6236	6236	1	1	-56.38421053	-133.4736842	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	625.2105263	702	0	0	0	0
6237	6237	1	1	-133.4736842	-202.6777778	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	702	1096.210526	0	0	0	0
6238	6238	1	1	-202.6777778	-181.3578947	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1096.210526	1854.222222	0	0	0	0
6239	6239	1	1	-181.3578947	-107.5421053	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1854.222222	2849.157895	0	0	0	0
6240	6240	1	1	-107.5421053	-28.86842105	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2849.157895	3611.894737	0	0	0	0
6241	6241	1	1	-28.86842105	-21.24736842	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3611.894737	3964.052632	0	0	0	0
6242	6242	1	1	-21.24736842	-24.54736842	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3964.052632	3858.631579	0	0	0	0
6243	6243	1	1	-24.54736842	-20.32105263	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3858.631579	3499.947368	0	0	0	0
6244	6244	1	1	-20.32105263	-15.15263158	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3499.947368	3081.947368	0	0	0	0
6245	6245	1	1	-15.15263158	-10.48421053	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3081.947368	2680.052632	0	0	0	0
6246	6246	1	1	-10.48421053	-5.594736842	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2680.052632	2311.210526	0	0	0	0
6247	6247	1	1	-5.594736842	-1.757894737	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2311.210526	1969.631579	0	0	0	0
6248	6248	1	1	-1.757894737	-0.268421053	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1969.631579	1654.263158	0	0	0	0
6249	6249	1	1	-0.268421053	0	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1654.263158	1351.210526	0	0	0	0
6250	6250	1	1	0	-0.626315789	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1351.210526	1053.666667	0	0	0	0
6251	6251	1	1	-0.626315789	-3.131578947	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1053.666667	759.2631579	0	0	0	0
6252	6252	1	1	-3.131578947	-55.21578947	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	759.2631579	629.2631579	0	0	0	0
6253	6253	1	1	-55.21578947	-132.3473684	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	629.2631579	694.5263158	0	0	0	0
6254	6254	1	1	-132.3473684	-202.8111111	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	694.5263158	1071.842105	0	0	0	0
6255	6255	1	1	-202.8111111	-218.5315789	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1071.842105	1831.222222	0	0	0	0
6256	6256	1	1	-218.5315789	-158.6947368	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1831.222222	2862.368421	0	0	0	0
6257	6257	1	1	-158.6947368	-78.22631579	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2862.368421	3812.789474	0	0	0	0
6258	6258	1	1	-78.22631579	-21.38421053	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3812.789474	4409.842105	0	0	0	0
6259	6259	1	1	-21.38421053	-8.5	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4409.842105	4620.526316	0	0	0	0
6260	6260	1	1	-8.5	-9.078947368	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4620.526316	4627.444444	0	0	0	0
6261	6261	1	1	-9.078947368	-8.7	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4627.444444	4623	0	0	0	0
6262	6262	1	1	-8.7	-11.81666667	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4623	4622.736842	0	0	0	0
6263	6263	1	1	-11.81666667	-68.77368421	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4622.736842	4608.166667	0	0	0	0
6264	6264	1	1	-68.77368421	-148.1444444	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4608.166667	4458.210526	0	0	0	0
6265	6265	1	1	-148.1444444	-188.9842105	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4458.210526	4483.555556	0	0	0	0
6266	6266	1	1	-188.9842105	-138.5368421	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4483.555556	4888.263158	0	0	0	0
6267	6267	1	1	-138.5368421	-58.57894737	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4888.263158	5318	0	0	0	0
6268	6268	1	1	-58.57894737	-35.55789474	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5318	5397.421053	0	0	0	0
6269	6269	1	1	-35.55789474	-32.53333333	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5397.421053	5057.684211	0	0	0	0
6270	6270	1	1	-32.53333333	-28.26842105	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5057.684211	4503.611111	0	0	0	0
6271	6271	1	1	-28.26842105	-22.37368421	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4503.611111	3905.736842	0	0	0	0
6272	6272	1	1	-22.37368421	-16.44210526	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3905.736842	3329.684211	0	0	0	0
6273	6273	1	1	-16.44210526	-9.847368421	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3329.684211	2785.473684	0	0	0	0
